p; n; j; ind of insep; polygon; residual poly; defining poly; automorphism; galois group; 
p=3; n=9; d=2*p^9+...; I=[ 1, 1, 0 ]; R=[ <1, 1>, <9, 0> ]; A=<t + 1>; f=x^9 + 6*x + 3; Aut=1T1; Gal=9T19
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 18*x^7 + 9*x^3 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 9*x^3 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 9*x^3 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 18*x^7 + 18*x^3 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^7 + 18*x^3 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^24+...; I=[ 16, 9, 0 ]; R=[ <1, 16>, <3, 9>, <9, 0> ]; A=<2*t + 2, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^7 + 18*x^3 + 54*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 27*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 54*x^2 + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 27*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 54*x^2 + 27*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 27*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 27*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 54*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 9*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 36*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 63*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 18*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 45*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=2*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 1, t^3 + 2>; f=x^9 + 18*x^8 + 72*x^3 + 54*x^2 + 54*x + 3; Aut=3T1; Gal=9T20
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 9*x^3 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^3 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 27*x^2 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 9*x^3 + 27*x^2 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^3 + 27*x^2 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 54*x^2 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 9*x^3 + 54*x^2 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^3 + 54*x^2 + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 27*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 9*x^3 + 27*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^3 + 27*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 27*x^2 + 27*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 9*x^3 + 27*x^2 + 27*x + 3; Aut=1T1; Gal=9T24
p=3; n=9; d=1*p^25+...; I=[ 17, 9, 0 ]; R=[ <1, 17>, <3, 9>, <9, 0> ]; A=<2*t^2 + 2, t^3 + 2>; f=x^9 + 9*x^8 + 18*x^3 + 27*x^2 + 27*x + 3; Aut=1T1; Gal=9T24
